"idhod","hodnota","ukaz_kod","vek_cis","vek_kod","uzemi_cis","uzemi_kod","sldb_rok","sldb_datum","ukaz_txt","vek_txt","uzemi_txt"
"947086259","1626","3162",,,"43","571911","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Nasavrky"
"947150059","295","3162","1035","1100000014","43","571911","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Nasavrky"
"947114706","991","3162","1035","1300150064","43","571911","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Nasavrky"
"947114705","340","3162","1035","1200659999","43","571911","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Nasavrky"
"947145000","304","3162",,,"43","571920","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Nové Hrady"
"947091386","51","3162","1035","1100000014","43","571920","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Nové Hrady"
"947114862","183","3162","1035","1300150064","43","571920","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Nové Hrady"
"947114861","70","3162","1035","1200659999","43","571920","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Nové Hrady"
"947086416","285","3162",,,"43","571938","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Ptýrov"
"947067036","53","3162","1035","1100000014","43","571938","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Ptýrov"
"947079660","180","3162","1035","1300150064","43","571938","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Ptýrov"
"947150060","52","3162","1035","1200659999","43","571938","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Ptýrov"
"947121552","255","3162",,,"43","571946","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Branžež"
"947067037","32","3162","1035","1100000014","43","571946","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Branžež"
"947126579","169","3162","1035","1300150064","43","571946","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Branžež"
"947091387","54","3162","1035","1200659999","43","571946","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Branžež"
"947086417","518","3162",,,"43","571954","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Sudovo Hlavno"
"947079202","101","3162","1035","1100000014","43","571954","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Sudovo Hlavno"
"947137853","323","3162","1035","1300150064","43","571954","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Sudovo Hlavno"
"947079661","94","3162","1035","1200659999","43","571954","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Sudovo Hlavno"
"947086418","771","3162",,,"43","571962","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Orel"
"947126128","153","3162","1035","1100000014","43","571962","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Orel"
"947126127","475","3162","1035","1300150064","43","571962","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Orel"
"947149598","143","3162","1035","1200659999","43","571962","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Orel"
"947133344","123","3162",,,"43","571971","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Kováň"
"947137995","24","3162","1035","1100000014","43","571971","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Kováň"
"947149743","75","3162","1035","1300150064","43","571971","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Kováň"
"947091101","24","3162","1035","1200659999","43","571971","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Kováň"
"947098121","285","3162",,,"43","571989","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Dobšín"
"947137996","60","3162","1035","1100000014","43","571989","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Dobšín"
"947126279","179","3162","1035","1300150064","43","571989","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Dobšín"
"947149744","46","3162","1035","1200659999","43","571989","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Dobšín"
"947121553","70","3162",,,"43","571997","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Neveklovice"
"947102812","8","3162","1035","1100000014","43","571997","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Neveklovice"
"947126281","45","3162","1035","1300150064","43","571997","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Neveklovice"
"947126280","17","3162","1035","1200659999","43","571997","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Neveklovice"
"947071783","240","3162",,,"43","572004","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Perálec"
"947137998","42","3162","1035","1100000014","43","572004","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Perálec"
"947137997","147","3162","1035","1300150064","43","572004","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Perálec"
"947079351","51","3162","1035","1200659999","43","572004","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Perálec"
"947121554","122","3162",,,"43","572012","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Kovanec"
"947079352","22","3162","1035","1100000014","43","572012","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Kovanec"
"947114577","78","3162","1035","1300150064","43","572012","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Kovanec"
"947149745","22","3162","1035","1200659999","43","572012","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Kovanec"
"947086419","151","3162",,,"43","572021","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Vrátno"
"947126282","33","3162","1035","1100000014","43","572021","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Vrátno"
"947149746","88","3162","1035","1300150064","43","572021","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Vrátno"
"947091102","30","3162","1035","1200659999","43","572021","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Vrátno"
"947098122","246","3162",,,"43","572039","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Podhořany u Ronova"
"947091241","26","3162","1035","1100000014","43","572039","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Podhořany u Ronova"
"947114707","147","3162","1035","1300150064","43","572039","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Podhořany u Ronova"
"947102813","73","3162","1035","1200659999","43","572039","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Podhořany u Ronova"
"947133345","75","3162",,,"43","572047","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Kyje"
"947066881","14","3162","1035","1100000014","43","572047","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Kyje"
"947079497","47","3162","1035","1300150064","43","572047","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Kyje"
"947149917","14","3162","1035","1200659999","43","572047","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Kyje"
"947086420","251","3162",,,"43","572063","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Pokřikov"
"947138154","39","3162","1035","1100000014","43","572063","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Pokřikov"
"947138153","156","3162","1035","1300150064","43","572063","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Pokřikov"
"947149918","56","3162","1035","1200659999","43","572063","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Pokřikov"
"947109873","1367","3162",,,"43","572071","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Prachovice"
"947102970","250","3162","1035","1100000014","43","572071","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Prachovice"
"947079499","905","3162","1035","1300150064","43","572071","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Prachovice"
"947079498","212","3162","1035","1200659999","43","572071","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Prachovice"
"947072397","1992","3162",,,"43","572080","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Proseč"
"947066882","302","3162","1035","1100000014","43","572080","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Proseč"
"947102971","1225","3162","1035","1300150064","43","572080","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Proseč"
"947114708","465","3162","1035","1200659999","43","572080","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Proseč"
"947074623","784","3162",,,"43","572098","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Prosetín"
"947138155","142","3162","1035","1100000014","43","572098","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Prosetín"
"947091242","479","3162","1035","1300150064","43","572098","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Prosetín"
"947079500","163","3162","1035","1200659999","43","572098","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Prosetín"
"947121555","361","3162",,,"43","572101","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Předhradí"
"947079664","54","3162","1035","1100000014","43","572101","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Předhradí"
"947126436","242","3162","1035","1300150064","43","572101","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Předhradí"
"947091243","65","3162","1035","1200659999","43","572101","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Předhradí"
"947086421","214","3162",,,"43","572110","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Přestavlky"
"947067041","43","3162","1035","1100000014","43","572110","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Přestavlky"
"947067040","127","3162","1035","1300150064","43","572110","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Přestavlky"
"947126580","44","3162","1035","1200659999","43","572110","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Přestavlky"
"947086422","162","3162",,,"43","572128","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Vrbice"
"947103120","24","3162","1035","1100000014","43","572128","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Vrbice"
"947114864","94","3162","1035","1300150064","43","572128","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Vrbice"
"947138299","44","3162","1035","1200659999","43","572128","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Vrbice"
"947071910","179","3162",,,"43","572136","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Kozojedy"
"947138300","22","3162","1035","1100000014","43","572136","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Kozojedy"
"947114865","120","3162","1035","1300150064","43","572136","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Kozojedy"
"947079665","37","3162","1035","1200659999","43","572136","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Kozojedy"
"947133346","116","3162",,,"43","572144","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Sekeřice"
"947126582","17","3162","1035","1100000014","43","572144","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Sekeřice"
"947067042","65","3162","1035","1300150064","43","572144","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Sekeřice"
"947126581","34","3162","1035","1200659999","43","572144","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Sekeřice"
"947133347","353","3162",,,"43","572152","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Raná"
"947126583","60","3162","1035","1100000014","43","572152","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Raná"
"947103121","215","3162","1035","1300150064","43","572152","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Raná"
"947114866","78","3162","1035","1200659999","43","572152","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Raná"
"947086423","1631","3162",,,"43","572161","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Ronov nad Doubravou"
"947103271","233","3162","1035","1100000014","43","572161","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Ronov nad Doubravou"
"947114867","1037","3162","1035","1300150064","43","572161","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Ronov nad Doubravou"
"947150062","361","3162","1035","1200659999","43","572161","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Ronov nad Doubravou"
"947145001","1324","3162",,,"43","572179","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Rosice"
"947138451","244","3162","1035","1100000014","43","572179","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Rosice"
"947126734","836","3162","1035","1300150064","43","572179","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Rosice"
"947079816","244","3162","1035","1200659999","43","572179","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Rosice"
"947109874","127","3162",,,"43","572187","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Slavhostice"
"947150207","15","3162","1035","1100000014","43","572187","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Slavhostice"
"947126735","69","3162","1035","1300150064","43","572187","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Slavhostice"
"947079817","43","3162","1035","1200659999","43","572187","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Slavhostice"
"947098286","37","3162",,,"43","572195","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Želivsko"
"947079818","3","3162","1035","1100000014","43","572195","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Želivsko"
"947138452","25","3162","1035","1300150064","43","572195","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Želivsko"
"947067190","9","3162","1035","1200659999","43","572195","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Želivsko"
"947110032","377","3162",,,"43","572209","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Řepníky"
"947103272","54","3162","1035","1100000014","43","572209","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Řepníky"
"947091539","250","3162","1035","1300150064","43","572209","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Řepníky"
"947150208","73","3162","1035","1200659999","43","572209","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Řepníky"
